"","srid","is_geographic","has_flipped_axes","spheroid","prime_meridian","datum","projection","unit","axis_1_name","axis_1_orientation","axis_2_name","axis_2_orientation"
"829",2850,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"830",2851,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"831",2852,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","metre","X","East","Y","North"
"832",2853,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"833",2854,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"834",2855,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"835",2856,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"836",2857,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"837",2858,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"838",2859,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"839",2860,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"840",2861,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"841",2862,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","metre","X","East","Y","North"
"842",2863,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","metre","X","East","Y","North"
"843",2864,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","metre","X","East","Y","North"
"844",2865,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","metre","X","East","Y","North"
"845",2866,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"846",2867,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","foot","X","East","Y","North"
"847",2868,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","foot","X","East","Y","North"
"848",2869,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","foot","X","East","Y","North"
"849",2870,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"850",2871,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"851",2872,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"852",2873,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"853",2874,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"854",2875,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"855",2876,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"856",2877,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"857",2878,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"858",2879,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"859",2880,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"860",2881,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"861",2882,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"862",2883,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"863",2884,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"864",2885,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"865",2886,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"866",2887,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"867",2888,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"868",2889,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"869",2890,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"870",2891,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"871",2892,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"872",2893,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"873",2894,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"874",2895,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"875",2896,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"876",2897,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"877",2898,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"878",2899,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"879",2900,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"880",2901,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"881",2902,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"882",2903,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"883",2904,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"884",2905,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"885",2906,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"886",2907,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"887",2908,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"888",2909,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"889",2910,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"890",2911,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"891",2912,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"892",2913,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"893",2914,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"894",2915,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"895",2916,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"896",2917,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"897",2918,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"898",2919,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"899",2920,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"900",2921,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"901",2922,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"902",2923,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","foot","X","East","Y","North"
"903",2924,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"904",2925,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"905",2926,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"906",2927,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"907",2928,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"908",2929,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"909",2930,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Lambert_Conformal_Conic_2SP","US survey foot","X","East","Y","North"
"910",2931,0,0,"Clarke 1880 (IGN)","Greenwich","Beduaram","Transverse_Mercator","metre","X","East","Y","North"
"911",2932,0,0,"International 1924","Greenwich","Qatar_National_Datum_1995","Transverse_Mercator","metre","Easting","East","Northing","North"
"912",2933,0,0,"Bessel 1841","Greenwich","Gunung_Segara","Transverse_Mercator","metre","Easting","East","Northing","North"
"913",2934,0,0,"Bessel 1841","Jakarta","Gunung_Segara_Jakarta","Mercator_1SP","metre","X","East","Y","North"
"914",2935,0,1,"Krassowsky 1940","Greenwich","Pulkovo_1942","Transverse_Mercator","metre","X","North","Y","East"
"915",2936,0,1,"Krassowsky 1940","Greenwich","Pulkovo_1942","Transverse_Mercator","metre","X","North","Y","East"
"916",2937,0,1,"Krassowsky 1940","Greenwich","Pulkovo_1942","Transverse_Mercator","metre","X","North","Y","East"
"917",2938,0,1,"Krassowsky 1940","Greenwich","Pulkovo_1942","Transverse_Mercator","metre","X","North","Y","East"
"918",2939,0,1,"Krassowsky 1940","Greenwich","Pulkovo_1942","Transverse_Mercator","metre","X","North","Y","East"
"919",2940,0,1,"Krassowsky 1940","Greenwich","Pulkovo_1942","Transverse_Mercator","metre","X","North","Y","East"
"920",2941,0,1,"Krassowsky 1940","Greenwich","Pulkovo_1942","Transverse_Mercator","metre","X","North","Y","East"
"921",2942,0,0,"International 1924","Greenwich","Porto_Santo_1936","Transverse_Mercator","metre","Easting","East","Northing","North"
"922",2943,0,0,"International 1924","Greenwich","Selvagem_Grande","Transverse_Mercator","metre","Easting","East","Northing","North"
"923",2944,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","X","East","Y","North"
"924",2945,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","E(X)","East","N(Y)","North"
"925",2946,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","E(X)","East","N(Y)","North"
"926",2947,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","E(X)","East","N(Y)","North"
"927",2948,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","E(X)","East","N(Y)","North"
"928",2949,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","E(X)","East","N(Y)","North"
"929",2950,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","E(X)","East","N(Y)","North"
"930",2951,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","E(X)","East","N(Y)","North"
"931",2952,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","E(X)","East","N(Y)","North"
"932",2953,0,1,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Oblique_Stereographic","metre","Northing","North","Easting","East"
"933",2954,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Oblique_Stereographic","metre","E(X)","East","N(Y)","North"
"934",2955,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","Easting","East","Northing","North"
"935",2956,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","Easting","East","Northing","North"
"936",2957,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","Easting","East","Northing","North"
"937",2958,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","Easting","East","Northing","North"
"938",2959,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","Easting","East","Northing","North"
"939",2960,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","Easting","East","Northing","North"
"940",2961,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","Easting","East","Northing","North"
"941",2962,0,0,"GRS 1980","Greenwich","NAD83_Canadian_Spatial_Reference_System","Transverse_Mercator","metre","Easting","East","Northing","North"
"942",2964,0,0,"Clarke 1866","Greenwich","North_American_Datum_1927","Albers_Conic_Equal_Area","US survey foot","X","East","Y","North"
"943",2965,0,0,"GRS 1980","Greenwich","North_American_Datum_1983","Transverse_Mercator","US survey foot","X","East","Y","North"
"944",2966,0,0,"GRS 1980","Greenwich","North_American_Datum_1983","Transverse_Mercator","US survey foot","X","East","Y","North"
"945",2967,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"946",2968,0,0,"GRS 1980","Greenwich","NAD83_High_Accuracy_Reference_Network","Transverse_Mercator","US survey foot","X","East","Y","North"
"947",2969,0,0,"International 1924","Greenwich","Fort_Marigot","Transverse_Mercator","metre","Easting","East","Northing","North"
"948",2970,0,0,"International 1924","Greenwich","Guadeloupe_1948","Transverse_Mercator","metre","Easting","East","Northing","North"
"949",2971,0,0,"International 1924","Greenwich","Centre_Spatial_Guyanais_1967","Transverse_Mercator","metre","Easting","East","Northing","North"
"950",2972,0,0,"GRS 1980","Greenwich","Reseau_Geodesique_Francais_Guyane_1995","Transverse_Mercator","metre","Easting","East","Northing","North"
"951",2973,0,0,"International 1924","Greenwich","Martinique_1938","Transverse_Mercator","metre","Easting","East","Northing","North"
"952",2975,0,0,"GRS 1980","Greenwich","Reseau_Geodesique_de_la_Reunion_1992","Transverse_Mercator","metre","Easting","East","Northing","North"
"953",2976,0,0,"International 1924","Greenwich","Tahiti_52","Transverse_Mercator","metre","Easting","East","Northing","North"
"954",2977,0,0,"International 1924","Greenwich","Tahaa_54","Transverse_Mercator","metre","Easting","East","Northing","North"
"955",2978,0,0,"International 1924","Greenwich","IGN72_Nuku_Hiva","Transverse_Mercator","metre","Easting","East","Northing","North"
"956",2979,0,0,"International 1924","Greenwich","K0_1949","Transverse_Mercator","metre","Easting","East","Northing","North"
"957",2980,0,0,"International 1924","Greenwich","Combani_1950","Transverse_Mercator","metre","Easting","East","Northing","North"
"958",2981,0,0,"International 1924","Greenwich","IGN56_Lifou","Transverse_Mercator","metre","Easting","East","Northing","North"
"959",2982,0,0,"International 1924","Greenwich","IGN72_Grande_Terre","Transverse_Mercator","metre","Easting","East","Northing","North"
"960",2983,0,0,"International 1924","Greenwich","ST87_Ouvea","Transverse_Mercator","metre","Easting","East","Northing","North"
"961",2984,0,0,"International 1924","Greenwich","Reseau_Geodesique_Nouvelle_Caledonie_1991","Lambert_Conformal_Conic_2SP","metre","X","East","Y","North"
"962",2987,0,0,"Clarke 1866","Greenwich","Saint_Pierre_et_Miquelon_1950","Transverse_Mercator","metre","Easting","East","Northing","North"
"963",2988,0,0,"International 1924","Greenwich","MOP78","Transverse_Mercator","metre","Easting","East","Northing","North"
